date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-02-01,ANZ_KC_GT_3,0.0,8.988831204093462e-11,8.988831204093462e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PF_1,0.0,2.9029794134726974e-11,2.9029794134726974e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PF_2,0.0,-1.332208958661394e-10,-1.332208958661394e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PF_PRE,0.0,-4.724123238100331e-11,-4.724123238100331e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_1,0.0,2.259849406438582e-12,2.259849406438582e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_2,0.0,2.8058157640850925e-10,2.8058157640850925e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_3,0.0,-9.281534847378729e-11,-9.281534847378729e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_4,0.0,-9.41348866714696e-11,-9.41348866714696e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_5,0.0,1.9760331286079433e-10,1.9760331286079433e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,DE_APT_PN_PRE,0.0,-2.725210520858807e-10,-2.725210520858807e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
