sku_w_pkg,cycle_month,forecasted_month,forecast
DE_APT_PF_JB_PRE,2017-04,2019-06,0
DE_APT_PF_JB_PRE,2017-05,2017-05,0
DE_APT_PF_JB_PRE,2017-05,2017-06,6.09
DE_APT_PF_JB_PRE,2017-05,2017-07,7.83
DE_APT_PF_JB_PRE,2017-05,2017-08,13.7
DE_APT_PF_JB_PRE,2017-05,2017-09,23.7
DE_APT_PF_JB_PRE,2017-05,2017-10,10.75
DE_APT_PF_JB_PRE,2017-05,2017-11,7.2
DE_APT_PF_JB_PRE,2017-05,2017-12,7.2
DE_APT_PF_JB_PRE,2017-05,2018-01,0
DE_APT_PF_JB_PRE,2017-05,2018-02,0
DE_APT_PF_JB_PRE,2017-05,2018-03,0
DE_APT_PF_JB_PRE,2017-05,2018-04,0
DE_APT_PF_JB_PRE,2017-05,2018-05,0
DE_APT_PF_JB_PRE,2017-05,2018-06,0
DE_APT_PF_JB_PRE,2017-05,2018-07,0
DE_APT_PF_JB_PRE,2017-05,2018-08,0
DE_APT_PF_JB_PRE,2017-05,2018-09,0
DE_APT_PF_JB_PRE,2017-05,2018-10,0
DE_APT_PF_JB_PRE,2017-05,2018-11,0
DE_APT_PF_JB_PRE,2017-05,2018-12,0
DE_APT_PF_JB_PRE,2017-05,2019-01,17.51
DE_APT_PF_JB_PRE,2017-05,2019-02,17.51
DE_APT_PF_JB_PRE,2017-05,2019-03,17.51
DE_APT_PF_JB_PRE,2017-05,2019-04,0
DE_APT_PF_JB_PRE,2017-05,2019-05,0
DE_APT_PF_JB_PRE,2017-05,2019-06,0
DE_APT_PF_JB_PRE,2017-06,2017-06,2.01
DE_APT_PF_JB_PRE,2017-06,2017-07,11.91
DE_APT_PF_JB_PRE,2017-06,2017-08,8.1
DE_APT_PF_JB_PRE,2017-06,2017-09,11.7
DE_APT_PF_JB_PRE,2017-06,2017-10,28.65
DE_APT_PF_JB_PRE,2017-06,2017-11,36
DE_APT_PF_JB_PRE,2017-06,2017-12,29.6
DE_APT_PF_JB_PRE,2017-06,2018-01,15.36
DE_APT_PF_JB_PRE,2017-06,2018-02,10.24
DE_APT_PF_JB_PRE,2017-06,2018-03,12.8
DE_APT_PF_JB_PRE,2017-06,2018-04,12.8
DE_APT_PF_JB_PRE,2017-06,2018-05,12.8
DE_APT_PF_JB_PRE,2017-06,2018-06,15.36
DE_APT_PF_JB_PRE,2017-06,2018-07,12.8
DE_APT_PF_JB_PRE,2017-06,2018-08,12.8
DE_APT_PF_JB_PRE,2017-06,2018-09,12.8
DE_APT_PF_JB_PRE,2017-06,2018-10,12.8
DE_APT_PF_JB_PRE,2017-06,2018-11,19.2
DE_APT_PF_JB_PRE,2017-06,2018-12,12.8
DE_APT_PF_JB_PRE,2017-06,2019-01,15.36
DE_APT_PF_JB_PRE,2017-06,2019-02,10.24
DE_APT_PF_JB_PRE,2017-06,2019-03,12.8
DE_APT_PF_JB_PRE,2017-06,2019-04,12.8
DE_APT_PF_JB_PRE,2017-06,2019-05,12.8
DE_APT_PF_JB_PRE,2017-06,2019-06,14.08
DE_APT_PF_JB_PRE,2017-06,2019-07,12.8
DE_APT_PF_JB_PRE,2017-06,2019-08,12.8
DE_APT_PF_JB_PRE,2017-06,2019-09,12.8
DE_APT_PF_JB_PRE,2017-06,2019-10,12.8
DE_APT_PF_JB_PRE,2017-06,2019-11,14.08
DE_APT_PF_JB_PRE,2017-06,2019-12,12.8
DE_APT_PF_JB_PRE,2017-07,2017-07,13.08
DE_APT_PF_JB_PRE,2017-07,2017-08,13.73
DE_APT_PF_JB_PRE,2017-07,2017-09,15.25
DE_APT_PF_JB_PRE,2017-07,2017-10,17.97
DE_APT_PF_JB_PRE,2017-07,2017-11,35.85
DE_APT_PF_JB_PRE,2017-07,2017-12,23.54
DE_APT_PF_JB_PRE,2017-07,2018-01,24.29
DE_APT_PF_JB_PRE,2017-07,2018-02,16.19
DE_APT_PF_JB_PRE,2017-07,2018-03,20.98
DE_APT_PF_JB_PRE,2017-07,2018-04,20.69
DE_APT_PF_JB_PRE,2017-07,2018-05,20.24
DE_APT_PF_JB_PRE,2017-07,2018-06,23.54
DE_APT_PF_JB_PRE,2017-07,2018-07,20.24
DE_APT_PF_JB_PRE,2017-07,2018-08,20.24
DE_APT_PF_JB_PRE,2017-07,2018-09,20.24
DE_APT_PF_JB_PRE,2017-07,2018-10,20.24
DE_APT_PF_JB_PRE,2017-07,2018-11,27.8
DE_APT_PF_JB_PRE,2017-07,2018-12,20.24
DE_APT_PF_JB_PRE,2017-07,2019-01,21.31
DE_APT_PF_JB_PRE,2017-07,2019-02,19.17
DE_APT_PF_JB_PRE,2017-07,2019-03,20.98
DE_APT_PF_JB_PRE,2017-07,2019-04,20.69
DE_APT_PF_JB_PRE,2017-07,2019-05,20.24
DE_APT_PF_JB_PRE,2017-07,2019-06,22.26
DE_APT_PF_JB_PRE,2017-07,2019-07,20.24
DE_APT_PF_JB_PRE,2017-07,2019-08,20.24
DE_APT_PF_JB_PRE,2017-07,2019-09,20.24
DE_APT_PF_JB_PRE,2017-07,2019-10,20.24
DE_APT_PF_JB_PRE,2017-07,2019-11,22.68
DE_APT_PF_JB_PRE,2017-07,2019-12,20.24
DE_APT_PF_JB_PRE,2017-08,2017-08,6.58
DE_APT_PF_JB_PRE,2017-08,2017-09,8.65
DE_APT_PF_JB_PRE,2017-08,2017-10,22.26
DE_APT_PF_JB_PRE,2017-08,2017-11,7.76
DE_APT_PF_JB_PRE,2017-08,2017-12,32.14
DE_APT_PF_JB_PRE,2017-08,2018-01,23.45
DE_APT_PF_JB_PRE,2017-08,2018-02,15.64
DE_APT_PF_JB_PRE,2017-08,2018-03,20.58
DE_APT_PF_JB_PRE,2017-08,2018-04,20.05
DE_APT_PF_JB_PRE,2017-08,2018-05,19.55
DE_APT_PF_JB_PRE,2017-08,2018-06,22.42
DE_APT_PF_JB_PRE,2017-08,2018-07,19.55
DE_APT_PF_JB_PRE,2017-08,2018-08,19.55
DE_APT_PF_JB_PRE,2017-08,2018-09,19.55
DE_APT_PF_JB_PRE,2017-08,2018-10,19.55
DE_APT_PF_JB_PRE,2017-08,2018-11,26.5
DE_APT_PF_JB_PRE,2017-08,2018-12,19.55
DE_APT_PF_JB_PRE,2017-08,2019-01,19.32
DE_APT_PF_JB_PRE,2017-08,2019-02,19.77
DE_APT_PF_JB_PRE,2017-08,2019-03,20.58
DE_APT_PF_JB_PRE,2017-08,2019-04,20.05
DE_APT_PF_JB_PRE,2017-08,2019-05,19.55
DE_APT_PF_JB_PRE,2017-08,2019-06,21.5
DE_APT_PF_JB_PRE,2017-08,2019-07,19.55
DE_APT_PF_JB_PRE,2017-08,2019-08,19.55
DE_APT_PF_JB_PRE,2017-08,2019-09,19.55
DE_APT_PF_JB_PRE,2017-08,2019-10,19.55
DE_APT_PF_JB_PRE,2017-08,2019-11,22.82
DE_APT_PF_JB_PRE,2017-08,2019-12,19.55
DE_APT_PF_JB_PRE,2017-09,2017-09,8.65
DE_APT_PF_JB_PRE,2017-09,2017-10,22.26
DE_APT_PF_JB_PRE,2017-09,2017-11,7.76
DE_APT_PF_JB_PRE,2017-09,2017-12,18.97
DE_APT_PF_JB_PRE,2017-09,2018-01,21.62
DE_APT_PF_JB_PRE,2017-09,2018-02,14.47
DE_APT_PF_JB_PRE,2017-09,2018-03,32.85
DE_APT_PF_JB_PRE,2017-09,2018-04,32.37
DE_APT_PF_JB_PRE,2017-09,2018-05,31.86
DE_APT_PF_JB_PRE,2017-09,2018-06,24.96
DE_APT_PF_JB_PRE,2017-09,2018-07,21.62
DE_APT_PF_JB_PRE,2017-09,2018-08,21.62
DE_APT_PF_JB_PRE,2017-09,2018-09,21.62
DE_APT_PF_JB_PRE,2017-09,2018-10,21.62
DE_APT_PF_JB_PRE,2017-09,2018-11,29.61
DE_APT_PF_JB_PRE,2017-09,2018-12,21.62
DE_APT_PF_JB_PRE,2017-09,2019-01,22.01
DE_APT_PF_JB_PRE,2017-09,2019-02,21.23
DE_APT_PF_JB_PRE,2017-09,2019-03,22.61
DE_APT_PF_JB_PRE,2017-09,2019-04,22.13
DE_APT_PF_JB_PRE,2017-09,2019-05,21.62
DE_APT_PF_JB_PRE,2017-09,2019-06,23.78
DE_APT_PF_JB_PRE,2017-09,2019-07,21.62
DE_APT_PF_JB_PRE,2017-09,2019-08,21.62
DE_APT_PF_JB_PRE,2017-09,2019-09,21.62
DE_APT_PF_JB_PRE,2017-09,2019-10,21.62
DE_APT_PF_JB_PRE,2017-09,2019-11,24.9
DE_APT_PF_JB_PRE,2017-09,2019-12,21.62
DE_APT_PF_JB_PRE,2017-10,2017-10,22.26
DE_APT_PF_JB_PRE,2017-10,2017-11,7.76
DE_APT_PF_JB_PRE,2017-10,2017-12,18.3
DE_APT_PF_JB_PRE,2017-10,2018-01,20.95
DE_APT_PF_JB_PRE,2017-10,2018-02,12.82
DE_APT_PF_JB_PRE,2017-10,2018-03,32.11
DE_APT_PF_JB_PRE,2017-10,2018-04,31.7
DE_APT_PF_JB_PRE,2017-10,2018-05,31.19
DE_APT_PF_JB_PRE,2017-10,2018-06,24.22
DE_APT_PF_JB_PRE,2017-10,2018-07,20.95
DE_APT_PF_JB_PRE,2017-10,2018-08,20.95
DE_APT_PF_JB_PRE,2017-10,2018-09,20.95
DE_APT_PF_JB_PRE,2017-10,2018-10,20.95
DE_APT_PF_JB_PRE,2017-10,2018-11,28.6
DE_APT_PF_JB_PRE,2017-10,2018-12,20.95
DE_APT_PF_JB_PRE,2017-10,2019-01,21.47
DE_APT_PF_JB_PRE,2017-10,2019-02,20.43
DE_APT_PF_JB_PRE,2017-10,2019-03,21.87
DE_APT_PF_JB_PRE,2017-10,2019-04,21.46
DE_APT_PF_JB_PRE,2017-10,2019-05,20.95
DE_APT_PF_JB_PRE,2017-10,2019-06,23.04
DE_APT_PF_JB_PRE,2017-10,2019-07,20.95
DE_APT_PF_JB_PRE,2017-10,2019-08,20.95
DE_APT_PF_JB_PRE,2017-10,2019-09,20.95
DE_APT_PF_JB_PRE,2017-10,2019-10,20.95
DE_APT_PF_JB_PRE,2017-10,2019-11,23.89
DE_APT_PF_JB_PRE,2017-10,2019-12,20.95
DE_APT_PF_JB_PRE,2017-11,2017-11,7.76
DE_APT_PF_JB_PRE,2017-11,2017-12,1.39
DE_APT_PF_JB_PRE,2017-11,2018-01,10.79
DE_APT_PF_JB_PRE,2017-11,2018-02,12.16
DE_APT_PF_JB_PRE,2017-11,2018-03,33.89
DE_APT_PF_JB_PRE,2017-11,2018-04,33.41
DE_APT_PF_JB_PRE,2017-11,2018-05,32.81
DE_APT_PF_JB_PRE,2017-11,2018-06,21.47
DE_APT_PF_JB_PRE,2017-11,2018-07,18.79
DE_APT_PF_JB_PRE,2017-11,2018-08,18.79
DE_APT_PF_JB_PRE,2017-11,2018-09,18.79
DE_APT_PF_JB_PRE,2017-11,2018-10,18.79
DE_APT_PF_JB_PRE,2017-11,2018-11,24.73
DE_APT_PF_JB_PRE,2017-11,2018-12,18.79
DE_APT_PF_JB_PRE,2017-11,2019-01,17.84
DE_APT_PF_JB_PRE,2017-11,2019-02,16.95
DE_APT_PF_JB_PRE,2017-11,2019-03,20.67
DE_APT_PF_JB_PRE,2017-11,2019-04,19.4
DE_APT_PF_JB_PRE,2017-11,2019-05,18.79
DE_APT_PF_JB_PRE,2017-11,2019-06,20.67
DE_APT_PF_JB_PRE,2017-11,2019-07,18.79
DE_APT_PF_JB_PRE,2017-11,2019-08,18.79
DE_APT_PF_JB_PRE,2017-11,2019-09,18.79
DE_APT_PF_JB_PRE,2017-11,2019-10,18.79
DE_APT_PF_JB_PRE,2017-11,2019-11,21.53
DE_APT_PF_JB_PRE,2017-11,2019-12,18.79
DE_APT_PF_JB_PRE,2017-12,2017-12,5.45
DE_APT_PF_JB_PRE,2017-12,2018-01,21.44
DE_APT_PF_JB_PRE,2017-12,2018-02,15.73
DE_APT_PF_JB_PRE,2017-12,2018-03,26.39
DE_APT_PF_JB_PRE,2017-12,2018-04,26.64
DE_APT_PF_JB_PRE,2017-12,2018-05,28.72
DE_APT_PF_JB_PRE,2017-12,2018-06,31.59
DE_APT_PF_JB_PRE,2017-12,2018-07,28.72
DE_APT_PF_JB_PRE,2017-12,2018-08,28.72
DE_APT_PF_JB_PRE,2017-12,2018-09,28.72
DE_APT_PF_JB_PRE,2017-12,2018-10,28.72
DE_APT_PF_JB_PRE,2017-12,2018-11,32.42
DE_APT_PF_JB_PRE,2017-12,2018-12,28.72
DE_APT_PF_JB_PRE,2017-12,2019-01,28.72
DE_APT_PF_JB_PRE,2017-12,2019-02,18.85
DE_APT_PF_JB_PRE,2017-12,2019-03,31.59
DE_APT_PF_JB_PRE,2017-12,2019-04,28.72
DE_APT_PF_JB_PRE,2017-12,2019-05,28.72
DE_APT_PF_JB_PRE,2017-12,2019-06,31.59
DE_APT_PF_JB_PRE,2017-12,2019-07,28.72
DE_APT_PF_JB_PRE,2017-12,2019-08,28.72
DE_APT_PF_JB_PRE,2017-12,2019-09,28.72
DE_APT_PF_JB_PRE,2017-12,2019-10,28.72
DE_APT_PF_JB_PRE,2017-12,2019-11,32.42
DE_APT_PF_JB_PRE,2017-12,2019-12,28.72
DE_APT_PF_JB_PRE,2018-01,2018-01,21.21
DE_APT_PF_JB_PRE,2018-01,2018-02,15.6
DE_APT_PF_JB_PRE,2018-01,2018-03,26.14
DE_APT_PF_JB_PRE,2018-01,2018-04,26.41
DE_APT_PF_JB_PRE,2018-01,2018-05,28.49
DE_APT_PF_JB_PRE,2018-01,2018-06,31.34
DE_APT_PF_JB_PRE,2018-01,2018-07,28.49
DE_APT_PF_JB_PRE,2018-01,2018-08,28.49
DE_APT_PF_JB_PRE,2018-01,2018-09,28.49
DE_APT_PF_JB_PRE,2018-01,2018-10,28.49
DE_APT_PF_JB_PRE,2018-01,2018-11,32.2
DE_APT_PF_JB_PRE,2018-01,2018-12,28.49
DE_APT_PF_JB_PRE,2018-01,2019-01,21.21
DE_APT_PF_JB_PRE,2018-01,2019-02,15.6
DE_APT_PF_JB_PRE,2018-01,2019-03,26.14
DE_APT_PF_JB_PRE,2018-01,2019-04,26.41
DE_APT_PF_JB_PRE,2018-01,2019-05,28.49
DE_APT_PF_JB_PRE,2018-01,2019-06,31.34
DE_APT_PF_JB_PRE,2018-01,2019-07,28.49
DE_APT_PF_JB_PRE,2018-01,2019-08,28.49
DE_APT_PF_JB_PRE,2018-01,2019-09,28.49
DE_APT_PF_JB_PRE,2018-01,2019-10,28.49
DE_APT_PF_JB_PRE,2018-01,2019-11,32.2
DE_APT_PF_JB_PRE,2018-01,2019-12,28.49
DE_APT_PF_JB_PRE,2018-02,2018-02,17.45
DE_APT_PF_JB_PRE,2018-02,2018-03,28.92
DE_APT_PF_JB_PRE,2018-02,2018-04,28.93
DE_APT_PF_JB_PRE,2018-02,2018-05,19.3
DE_APT_PF_JB_PRE,2018-02,2018-06,34.12
DE_APT_PF_JB_PRE,2018-02,2018-07,31.01
DE_APT_PF_JB_PRE,2018-02,2018-08,31.01
DE_APT_PF_JB_PRE,2018-02,2018-09,31.01
DE_APT_PF_JB_PRE,2018-02,2018-10,31.01
DE_APT_PF_JB_PRE,2018-02,2018-11,35.05
DE_APT_PF_JB_PRE,2018-02,2018-12,31.01
DE_APT_PF_JB_PRE,2018-02,2019-01,23.73
DE_APT_PF_JB_PRE,2018-02,2019-02,17.45
DE_APT_PF_JB_PRE,2018-02,2019-03,28.92
DE_APT_PF_JB_PRE,2018-02,2019-04,28.93
DE_APT_PF_JB_PRE,2018-02,2019-05,31.01
DE_APT_PF_JB_PRE,2018-02,2019-06,34.12
DE_APT_PF_JB_PRE,2018-02,2019-07,31.01
DE_APT_PF_JB_PRE,2018-02,2019-08,31.01
DE_APT_PF_JB_PRE,2018-02,2019-09,31.01
DE_APT_PF_JB_PRE,2018-02,2019-10,31.01
DE_APT_PF_JB_PRE,2018-02,2019-11,35.05
DE_APT_PF_JB_PRE,2018-02,2019-12,31.01
DE_APT_PF_JB_PRE,2018-03,2018-03,28.93
DE_APT_PF_JB_PRE,2018-03,2018-04,28.95
DE_APT_PF_JB_PRE,2018-03,2018-05,25.77
DE_APT_PF_JB_PRE,2018-03,2018-06,22.69
DE_APT_PF_JB_PRE,2018-03,2018-07,16.23
DE_APT_PF_JB_PRE,2018-03,2018-08,15.37
DE_APT_PF_JB_PRE,2018-03,2018-09,31.03
DE_APT_PF_JB_PRE,2018-03,2018-10,31.03
DE_APT_PF_JB_PRE,2018-03,2018-11,35.07
DE_APT_PF_JB_PRE,2018-03,2018-12,31.03
DE_APT_PF_JB_PRE,2018-03,2019-01,23.75
DE_APT_PF_JB_PRE,2018-03,2019-02,17.46
DE_APT_PF_JB_PRE,2018-03,2019-03,28.93
DE_APT_PF_JB_PRE,2018-03,2019-04,28.95
DE_APT_PF_JB_PRE,2018-03,2019-05,31.03
DE_APT_PF_JB_PRE,2018-03,2019-06,34.13
DE_APT_PF_JB_PRE,2018-03,2019-07,31.03
DE_APT_PF_JB_PRE,2018-03,2019-08,31.03
DE_APT_PF_JB_PRE,2018-03,2019-09,31.03
DE_APT_PF_JB_PRE,2018-03,2019-10,31.03
DE_APT_PF_JB_PRE,2018-03,2019-11,35.07
DE_APT_PF_JB_PRE,2018-03,2019-12,31.03
DE_APT_PF_JB_PRE,2018-04,2018-04,15.85
DE_APT_PF_JB_PRE,2018-04,2018-05,10.48
DE_APT_PF_JB_PRE,2018-04,2018-06,19.25
DE_APT_PF_JB_PRE,2018-04,2018-07,17.5
DE_APT_PF_JB_PRE,2018-04,2018-08,17.5
DE_APT_PF_JB_PRE,2018-04,2018-09,27.9
DE_APT_PF_JB_PRE,2018-04,2018-10,27.9
DE_APT_PF_JB_PRE,2018-04,2018-11,32.05
DE_APT_PF_JB_PRE,2018-04,2018-12,27.9
DE_APT_PF_JB_PRE,2018-04,2019-01,20.62
DE_APT_PF_JB_PRE,2018-04,2019-02,15.69
DE_APT_PF_JB_PRE,2018-04,2019-03,25.49
DE_APT_PF_JB_PRE,2018-04,2019-04,25.82
DE_APT_PF_JB_PRE,2018-04,2019-05,27.9
DE_APT_PF_JB_PRE,2018-04,2019-06,30.69
DE_APT_PF_JB_PRE,2018-04,2019-07,27.9
DE_APT_PF_JB_PRE,2018-04,2019-08,27.9
DE_APT_PF_JB_PRE,2018-04,2019-09,27.9
DE_APT_PF_JB_PRE,2018-04,2019-10,27.9
DE_APT_PF_JB_PRE,2018-04,2019-11,32.05
DE_APT_PF_JB_PRE,2018-04,2019-12,27.9
DE_APT_PF_JB_PRE,2018-05,2018-05,17.49
DE_APT_PF_JB_PRE,2018-05,2018-06,16.89
DE_APT_PF_JB_PRE,2018-05,2018-07,18.19
DE_APT_PF_JB_PRE,2018-05,2018-08,18.19
DE_APT_PF_JB_PRE,2018-05,2018-09,28.59
DE_APT_PF_JB_PRE,2018-05,2018-10,28.59
DE_APT_PF_JB_PRE,2018-05,2018-11,32.78
DE_APT_PF_JB_PRE,2018-05,2018-12,28.59
DE_APT_PF_JB_PRE,2018-05,2019-01,21.31
DE_APT_PF_JB_PRE,2018-05,2019-02,16.14
DE_APT_PF_JB_PRE,2018-05,2019-03,26.25
DE_APT_PF_JB_PRE,2018-05,2019-04,26.51
DE_APT_PF_JB_PRE,2018-05,2019-05,28.59
DE_APT_PF_JB_PRE,2018-05,2019-06,31.45
DE_APT_PF_JB_PRE,2018-05,2019-07,28.59
DE_APT_PF_JB_PRE,2018-05,2019-08,28.59
DE_APT_PF_JB_PRE,2018-05,2019-09,28.59
DE_APT_PF_JB_PRE,2018-05,2019-10,28.59
DE_APT_PF_JB_PRE,2018-05,2019-11,32.78
DE_APT_PF_JB_PRE,2018-05,2019-12,28.59
DE_APT_PF_JB_PRE,2018-06,2018-06,28.28
DE_APT_PF_JB_PRE,2018-06,2018-07,25.71
DE_APT_PF_JB_PRE,2018-06,2018-08,25.71
DE_APT_PF_JB_PRE,2018-06,2018-09,25.71
DE_APT_PF_JB_PRE,2018-06,2018-10,25.71
DE_APT_PF_JB_PRE,2018-06,2018-11,29.97
DE_APT_PF_JB_PRE,2018-06,2018-12,25.71
DE_APT_PF_JB_PRE,2018-06,2019-01,25.86
DE_APT_PF_JB_PRE,2018-06,2019-02,19.95
DE_APT_PF_JB_PRE,2018-06,2019-03,29.43
DE_APT_PF_JB_PRE,2018-06,2019-04,27.69
DE_APT_PF_JB_PRE,2018-06,2019-05,28.42
DE_APT_PF_JB_PRE,2018-06,2019-06,31.26
DE_APT_PF_JB_PRE,2018-06,2019-07,28.42
DE_APT_PF_JB_PRE,2018-06,2019-08,28.42
DE_APT_PF_JB_PRE,2018-06,2019-09,28.42
DE_APT_PF_JB_PRE,2018-06,2019-10,28.42
DE_APT_PF_JB_PRE,2018-06,2019-11,33.14
DE_APT_PF_JB_PRE,2018-06,2019-12,28.42
DE_APT_PF_JB_PRE,2018-07,2018-07,25.63
DE_APT_PF_JB_PRE,2018-07,2018-08,25.63
DE_APT_PF_JB_PRE,2018-07,2018-09,25.63
DE_APT_PF_JB_PRE,2018-07,2018-10,25.63
DE_APT_PF_JB_PRE,2018-07,2018-11,29.73
DE_APT_PF_JB_PRE,2018-07,2018-12,25.63
DE_APT_PF_JB_PRE,2018-07,2019-01,24.65
DE_APT_PF_JB_PRE,2018-07,2019-02,18.93
DE_APT_PF_JB_PRE,2018-07,2019-03,28.54
DE_APT_PF_JB_PRE,2018-07,2019-04,27.28
DE_APT_PF_JB_PRE,2018-07,2019-05,28.33
DE_APT_PF_JB_PRE,2018-07,2019-06,31.17
DE_APT_PF_JB_PRE,2018-07,2019-07,28.33
DE_APT_PF_JB_PRE,2018-07,2019-08,28.33
DE_APT_PF_JB_PRE,2018-07,2019-09,28.33
DE_APT_PF_JB_PRE,2018-07,2019-10,28.33
DE_APT_PF_JB_PRE,2018-07,2019-11,32.89
DE_APT_PF_JB_PRE,2018-07,2019-12,28.33
DE_APT_PF_JB_PRE,2018-08,2018-08,26.63
DE_APT_PF_JB_PRE,2018-08,2018-09,26.63
DE_APT_PF_JB_PRE,2018-08,2018-10,23.32
DE_APT_PF_JB_PRE,2018-08,2018-11,30.53
DE_APT_PF_JB_PRE,2018-08,2018-12,26.63
DE_APT_PF_JB_PRE,2018-08,2019-01,25.49
DE_APT_PF_JB_PRE,2018-08,2019-02,19.6
DE_APT_PF_JB_PRE,2018-08,2019-03,29.46
DE_APT_PF_JB_PRE,2018-08,2019-04,28.12
DE_APT_PF_JB_PRE,2018-08,2019-05,29.17
DE_APT_PF_JB_PRE,2018-08,2019-06,31.56
DE_APT_PF_JB_PRE,2018-08,2019-07,29.17
DE_APT_PF_JB_PRE,2018-08,2019-08,29.17
DE_APT_PF_JB_PRE,2018-08,2019-09,29.17
DE_APT_PF_JB_PRE,2018-08,2019-10,29.17
DE_APT_PF_JB_PRE,2018-08,2019-11,33.9
DE_APT_PF_JB_PRE,2018-08,2019-12,29.17
DE_APT_PF_JB_PRE,2018-09,2018-09,23.45
DE_APT_PF_JB_PRE,2018-09,2018-10,20.14
DE_APT_PF_JB_PRE,2018-09,2018-11,26.95
DE_APT_PF_JB_PRE,2018-09,2018-12,23.45
DE_APT_PF_JB_PRE,2018-09,2019-01,25.23
DE_APT_PF_JB_PRE,2018-09,2019-02,12.3
DE_APT_PF_JB_PRE,2018-09,2019-03,27.49
DE_APT_PF_JB_PRE,2018-09,2019-04,25.23
DE_APT_PF_JB_PRE,2018-09,2019-05,25.23
DE_APT_PF_JB_PRE,2018-09,2019-06,27.49
DE_APT_PF_JB_PRE,2018-09,2019-07,25.23
DE_APT_PF_JB_PRE,2018-09,2019-08,25.23
DE_APT_PF_JB_PRE,2018-09,2019-09,25.23
DE_APT_PF_JB_PRE,2018-09,2019-10,25.23
DE_APT_PF_JB_PRE,2018-09,2019-11,29.5
DE_APT_PF_JB_PRE,2018-09,2019-12,25.23
DE_APT_PF_JB_PRE,2018-10,2018-10,21.27
DE_APT_PF_JB_PRE,2018-10,2018-11,26.71
DE_APT_PF_JB_PRE,2018-10,2018-12,23.28
DE_APT_PF_JB_PRE,2018-10,2019-01,24.95
DE_APT_PF_JB_PRE,2018-10,2019-02,12.1
DE_APT_PF_JB_PRE,2018-10,2019-03,27.13
DE_APT_PF_JB_PRE,2018-10,2019-04,24.95
DE_APT_PF_JB_PRE,2018-10,2019-05,24.95
DE_APT_PF_JB_PRE,2018-10,2019-06,27.13
DE_APT_PF_JB_PRE,2018-10,2019-07,24.95
DE_APT_PF_JB_PRE,2018-10,2019-08,24.95
DE_APT_PF_JB_PRE,2018-10,2019-09,24.95
DE_APT_PF_JB_PRE,2018-10,2019-10,24.95
DE_APT_PF_JB_PRE,2018-10,2019-11,29.12
DE_APT_PF_JB_PRE,2018-10,2019-12,24.95
DE_APT_PF_JB_PRE,2018-11,2018-11,26.73
DE_APT_PF_JB_PRE,2018-11,2018-12,22.55
DE_APT_PF_JB_PRE,2018-11,2019-01,24.22
DE_APT_PF_JB_PRE,2018-11,2019-02,11.97
DE_APT_PF_JB_PRE,2018-11,2019-03,26.31
DE_APT_PF_JB_PRE,2018-11,2019-04,24.22
DE_APT_PF_JB_PRE,2018-11,2019-05,24.22
DE_APT_PF_JB_PRE,2018-11,2019-06,26.31
DE_APT_PF_JB_PRE,2018-11,2019-07,24.22
DE_APT_PF_JB_PRE,2018-11,2019-08,24.22
DE_APT_PF_JB_PRE,2018-11,2019-09,24.22
DE_APT_PF_JB_PRE,2018-11,2019-10,24.22
DE_APT_PF_JB_PRE,2018-11,2019-11,28.23
DE_APT_PF_JB_PRE,2018-11,2019-12,24.22
DE_APT_PF_JB_PRE,2018-12,2018-12,24.64
DE_APT_PF_JB_PRE,2018-12,2019-01,24.22
DE_APT_PF_JB_PRE,2018-12,2019-02,11.97
DE_APT_PF_JB_PRE,2018-12,2019-03,26.31
DE_APT_PF_JB_PRE,2018-12,2019-04,24.22
DE_APT_PF_JB_PRE,2018-12,2019-05,24.22
DE_APT_PF_JB_PRE,2018-12,2019-06,26.31
DE_APT_PF_JB_PRE,2018-12,2019-07,24.22
DE_APT_PF_JB_PRE,2018-12,2019-08,24.22
DE_APT_PF_JB_PRE,2018-12,2019-09,24.22
DE_APT_PF_JB_PRE,2018-12,2019-10,24.22
DE_APT_PF_JB_PRE,2018-12,2019-11,28.23
DE_APT_PF_JB_PRE,2018-12,2019-12,24.22
DE_APT_PF_JB_PRE,2019-01,2019-01,24.22
DE_APT_PF_JB_PRE,2019-01,2019-02,11.97
DE_APT_PF_JB_PRE,2019-01,2019-03,26.31
DE_APT_PF_JB_PRE,2019-01,2019-04,24.22
DE_APT_PF_JB_PRE,2019-01,2019-05,24.22
DE_APT_PF_JB_PRE,2019-01,2019-06,26.31
DE_APT_PF_JB_PRE,2019-01,2019-07,24.22
DE_APT_PF_JB_PRE,2019-01,2019-08,24.22
DE_APT_PF_JB_PRE,2019-01,2019-09,24.22
DE_APT_PF_JB_PRE,2019-01,2019-10,24.22
DE_APT_PF_JB_PRE,2019-01,2019-11,28.23
DE_APT_PF_JB_PRE,2019-01,2019-12,24.22
DE_APT_PF_JB_PRE,2019-01,2020-01,24.22
DE_APT_PF_JB_PRE,2019-01,2020-02,14.25
DE_APT_PF_JB_PRE,2019-01,2020-03,26.31
DE_APT_PF_JB_PRE,2019-01,2020-04,24.22
DE_APT_PF_JB_PRE,2019-01,2020-05,24.22
DE_APT_PF_JB_PRE,2019-01,2020-06,26.64
DE_APT_PF_JB_PRE,2019-01,2020-07,24.22
DE_APT_PF_JB_PRE,2019-01,2020-08,24.22
DE_APT_PF_JB_PRE,2019-01,2020-09,24.22
DE_APT_PF_JB_PRE,2019-01,2020-10,24.22
