,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,date_when_predicting_y,yhat_eib_calib,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il,country,brand,tier,stage,age_offtake_di,age_offtake_il,age_offtake_eib,err_di,abs_err_di
1262,UK_APT_PF_3,2018-03-01,1,201802,0.0,201802,77.38209797324491,201802,77.38209797324491,-1,0.0,77.62998816491935,77.62998816491935,UK,APT,PF,3,-99.0,18.0,18.0,0.0,0.0
1263,UK_APT_PN_1,2018-03-01,1,201802,9.545790672302246,201802,21.15301682209546,201802,30.698807494397705,-1,13.293,19.01335354178719,32.30635354178719,UK,APT,PN,1,-99.0,38.0,38.0,3.747209327697753,3.747209327697753
1264,UK_APT_PN_2,2018-03-01,1,201802,17.419771194458008,201802,20.35664459161399,201802,37.77641578607199,-1,17.4996,23.06215683339389,40.561756833393886,UK,APT,PN,2,5.0,38.0,38.0,0.07982880554199312,0.07982880554199312
1265,UK_APT_PN_3,2018-03-01,1,201802,28.828697204589844,201802,98.85354654999192,201802,127.68224375458176,-1,59.4207,54.72224504305059,114.14294504305059,UK,APT,PN,3,6.0,38.0,38.0,30.592002795410153,30.592002795410153
1266,UK_APT_PN_4,2018-03-01,1,201802,32.325286865234375,201802,32.356928706050375,201802,64.68221557128476,-1,24.3672,35.309528375872844,59.67672837587285,UK,APT,PN,4,6.0,38.0,38.0,-7.958086865234375,7.958086865234375
1267,UK_C&G_C&G_1,2018-03-01,1,201802,12.413884162902832,201802,19.15707035631391,201802,31.57095451921674,-1,12.3057,22.651551191207307,34.957251191207305,UK,C&G,C&G,1,-99.0,38.0,38.0,-0.10818416290283217,0.10818416290283217
1268,UK_C&G_C&G_2,2018-03-01,1,201802,15.773383140563965,201802,24.864264510185425,201802,40.637647650749386,-1,18.7884,17.228215433750204,36.016615433750204,UK,C&G,C&G,2,3.0,38.0,38.0,3.0150168594360345,3.0150168594360345
1269,UK_C&G_C&G_3,2018-03-01,1,201802,43.1776008605957,201802,83.24104316792115,201802,126.41864402851685,-1,43.8714,65.71449728870732,109.58589728870732,UK,C&G,C&G,3,6.0,38.0,38.0,0.6937991394042982,0.6937991394042982
1270,UK_C&G_C&G_4,2018-03-01,1,201802,19.711788177490234,201802,31.224472565465362,201802,50.9362607429556,-1,23.652,27.67049456166949,51.322494561669494,UK,C&G,C&G,4,3.0,38.0,38.0,3.9402118225097666,3.9402118225097666
1271,ANZ_APT_PF_1,2018-04-01,2,201802,14.490092277526855,201802,65.37900595371431,201802,79.86909823124117,-1,15.4296,68.64752149061856,84.07712149061854,ANZ,APT,PF,1,-1.0,39.0,39.0,0.9395077224731452,0.9395077224731452
1272,ANZ_APT_PF_2,2018-04-01,2,201802,26.426315307617188,201802,69.69793560468273,201802,96.12425091229991,-1,24.8652,97.07245146036156,121.93765146036155,ANZ,APT,PF,2,7.0,39.0,39.0,-1.561115307617186,1.561115307617186
1273,ANZ_APT_PF_3,2018-04-01,2,201802,117.36920166015625,201802,160.18418989679543,201802,277.5533915569517,-1,73.68029999999997,204.1453910541134,277.8256910541133,ANZ,APT,PF,3,9.0,39.0,39.0,-43.688901660156276,43.688901660156276
1274,ANZ_APT_PF_4,2018-04-01,2,201802,52.46552658081055,201802,83.17712055329397,201802,135.64264713410452,-1,33.01199999999999,105.81812082551052,138.83012082551053,ANZ,APT,PF,4,9.0,30.0,30.0,-19.453526580810554,19.453526580810554
1275,ANZ_APT_PN_1,2018-04-01,2,201802,20.72641372680664,201802,69.32431477985821,201802,90.05072850666485,-1,23.3127,87.60718254698679,110.91988254698678,ANZ,APT,PN,1,11.0,39.0,39.0,2.586286273193359,2.586286273193359
1276,ANZ_APT_PN_2,2018-04-01,2,201802,53.26694869995117,201802,77.20875376239404,201802,130.47570246234523,-1,51.534,132.66601725430914,184.2000172543092,ANZ,APT,PN,2,14.0,39.0,39.0,-1.732948699951173,1.732948699951173
1277,ANZ_APT_PN_3,2018-04-01,2,201802,192.32363891601562,201802,367.8044849049722,201802,560.1281238209879,-1,253.5138,339.99577776908717,593.5095777690872,ANZ,APT,PN,3,19.0,39.0,39.0,61.19016108398438,61.19016108398438
1278,ANZ_APT_PN_4,2018-04-01,2,201802,144.66346740722656,201802,144.8478890265183,201802,289.5113564337448,-1,123.6222,206.4894404042976,330.11164040429765,ANZ,APT,PN,4,19.0,39.0,39.0,-21.041267407226556,21.041267407226556
1279,ANZ_KC_GD_1,2018-04-01,2,201802,0.0,201802,5.886830730298674,201802,5.886830730298674,-1,0.0,5.029960977501146,5.029960977501146,ANZ,KC,GD,1,-99.0,39.0,39.0,0.0,0.0
1280,ANZ_KC_GD_2,2018-04-01,2,201802,0.0,201802,11.435508745339845,201802,11.435508745339845,-1,0.0,6.763705084612662,6.763705084612662,ANZ,KC,GD,2,-99.0,39.0,39.0,0.0,0.0
1281,ANZ_KC_GD_3,2018-04-01,2,201802,0.0,201802,24.90265450328026,201802,24.90265450328026,-1,0.0,15.23243322736784,15.23243322736784,ANZ,KC,GD,3,-99.0,39.0,39.0,0.0,0.0
1282,ANZ_KC_GD_4,2018-04-01,2,201802,0.0,201802,20.689102328227374,201802,20.689102328227374,-1,0.0,13.311931807685426,13.311931807685426,ANZ,KC,GD,4,-99.0,39.0,39.0,0.0,0.0
1283,ANZ_KC_GT_1,2018-04-01,2,201802,0.0,201802,38.48754385315968,201802,38.48754385315968,-1,0.0,51.36619770942792,51.36619770942792,ANZ,KC,GT,1,-99.0,39.0,39.0,0.0,0.0
1284,ANZ_KC_GT_2,2018-04-01,2,201802,0.0,201802,44.433179458466405,201802,44.433179458466405,-1,0.0,47.357562873066215,47.357562873066215,ANZ,KC,GT,2,-99.0,39.0,39.0,0.0,0.0
1285,ANZ_KC_GT_3,2018-04-01,2,201802,0.0,201802,102.37433523787554,201802,102.37433523787554,-1,0.0,130.6026175637033,130.6026175637033,ANZ,KC,GT,3,-99.0,39.0,39.0,0.0,0.0
1286,DE_APT_PF_1,2018-04-01,2,201802,14.125709533691406,201802,21.601869136288666,201802,35.727578669980076,-1,23.2544,13.611758876645446,36.866158876645436,DE,APT,PF,1,-1.0,25.0,25.0,9.128690466308594,9.128690466308594
1287,DE_APT_PF_2,2018-04-01,2,201802,17.591279983520508,201802,71.70818862743856,201802,89.29946861095907,-1,38.8104,96.85147652845887,135.6618765284589,DE,APT,PF,2,7.0,39.0,39.0,21.219120016479494,21.219120016479494
1288,DE_APT_PF_PRE,2018-04-01,2,201802,13.552611351013184,201802,55.35211762294094,201802,68.90472897395412,-1,21.6888,36.59377430721654,58.28257430721654,DE,APT,PF,PRE,-1.0,35.0,35.0,8.136188648986817,8.136188648986817
1289,DE_APT_PN_1,2018-04-01,2,201802,17.50068473815918,201802,51.48113714073095,201802,68.98182187889013,-1,27.6664,48.10519983333642,75.77159983333641,DE,APT,PN,1,8.0,39.0,39.0,10.16571526184082,10.16571526184082
1290,DE_APT_PN_2,2018-04-01,2,201802,43.44639205932617,201802,98.87426802421379,201802,142.32066008353996,-1,44.2328,88.44969161783743,132.68249161783746,DE,APT,PN,2,10.0,39.0,39.0,0.7864079406738256,0.7864079406738256
1291,DE_APT_PN_3,2018-04-01,2,201802,42.00560760498047,201802,177.0222234715057,201802,219.02783107648617,-1,58.3928,140.01311775934852,198.40591775934845,DE,APT,PN,3,8.0,39.0,39.0,16.387192395019532,16.387192395019532
1292,DE_APT_PN_4,2018-04-01,2,201802,116.07782745361328,201802,304.31121071486456,201802,420.38903816847784,-1,82.60240000000002,215.94229109984403,298.54469109984404,DE,APT,PN,4,12.0,39.0,39.0,-33.475427453613264,33.475427453613264
1293,DE_APT_PN_5,2018-04-01,2,201802,104.14204406738281,201802,104.37542557423782,201802,208.51746964162064,-1,48.7584,172.87318741060037,221.6315874106004,DE,APT,PN,5,11.0,39.0,39.0,-55.38364406738281,55.38364406738281
1294,DE_APT_PN_PRE,2018-04-01,2,201802,15.205548286437988,201802,55.894423153209985,201802,71.09997143964797,-1,21.9728,48.706931993570755,70.67973199357074,DE,APT,PN,PRE,7.0,39.0,39.0,6.767251713562011,6.767251713562011
1295,NL_NC_PN_1,2018-04-01,2,201802,9.460437774658203,201802,96.23924968190668,201802,105.69968745656489,-1,7.7088,88.96598370796015,96.67478370796015,NL,NC,PN,1,-3.0,39.0,39.0,-1.751637774658203,1.751637774658203
1296,NL_NC_PN_2,2018-04-01,2,201802,16.580524444580078,201802,87.64952081309464,201802,104.23004525767472,-1,12.5128,95.80099385586792,108.31379385586791,NL,NC,PN,2,-2.0,39.0,39.0,-4.067724444580078,4.067724444580078
1297,NL_NC_PN_3,2018-04-01,2,201802,21.508258819580078,201802,73.19640549178926,201802,94.70466431136934,-1,9.6224,70.21325739736008,79.83565739736008,NL,NC,PN,3,7.0,39.0,39.0,-11.885858819580077,11.885858819580077
1298,NL_NC_PN_4,2018-04-01,2,201802,66.47554016113281,201802,201.07402951203744,201802,267.54956967317025,-1,45.8224,210.7582592323236,256.5806592323236,NL,NC,PN,4,18.0,39.0,39.0,-20.65314016113281,20.65314016113281
1299,NL_NC_PN_5,2018-04-01,2,201802,32.07464599609375,201802,75.88729954570994,201802,107.96194554180369,-1,29.3688,119.1077686879655,148.4765686879655,NL,NC,PN,5,16.0,39.0,39.0,-2.7058459960937498,2.7058459960937498
1300,NL_NC_PN_6,2018-04-01,2,201802,0.0,201802,55.504899274989775,201802,55.504899274989775,-1,0.0,48.00881284739299,48.00881284739299,NL,NC,PN,6,-99.0,39.0,39.0,0.0,0.0
1301,UK_APT_PF_1,2018-04-01,2,201802,0.0,201802,20.883660213258313,201802,20.883660213258313,-1,0.0,23.371126572732404,23.371126572732404,UK,APT,PF,1,-99.0,14.0,14.0,0.0,0.0
1302,UK_APT_PF_2,2018-04-01,2,201802,0.0,201802,20.071413077550442,201802,20.071413077550442,-1,0.0,16.849851371120078,16.849851371120078,UK,APT,PF,2,-99.0,11.0,11.0,0.0,0.0
1303,UK_APT_PF_3,2018-04-01,2,201802,0.0,201802,62.38620401608191,201802,62.38620401608191,-1,0.0,82.86047237206084,82.86047237206084,UK,APT,PF,3,-99.0,19.0,19.0,0.0,0.0
1304,UK_APT_PN_1,2018-04-01,2,201802,17.269489288330078,201802,24.304986687790393,201802,41.57447597612047,-1,9.7434,20.854779558171643,30.59817955817164,UK,APT,PN,1,-99.0,39.0,39.0,-7.526089288330079,7.526089288330079
1305,UK_APT_PN_2,2018-04-01,2,201802,20.348590850830078,201802,31.077115914138645,201802,51.42570676496872,-1,17.4069,20.092052205747603,37.4989522057476,UK,APT,PN,2,6.0,39.0,39.0,-2.941690850830078,2.941690850830078
1306,UK_APT_PN_3,2018-04-01,2,201802,67.85108947753906,201802,70.82717965531126,201802,138.67826913285032,-1,54.8001,47.79332429555443,102.59342429555443,UK,APT,PN,3,7.0,39.0,39.0,-13.050989477539062,13.050989477539062
1307,UK_APT_PN_4,2018-04-01,2,201802,44.93849182128906,201802,24.209888710379136,201802,69.1483805316682,-1,18.5984,32.7702422608139,51.36864226081391,UK,APT,PN,4,7.0,39.0,39.0,-26.34009182128906,26.34009182128906
1308,UK_C&G_C&G_1,2018-04-01,2,201802,12.046239852905273,201802,23.018184364356614,201802,35.06442421726189,-1,11.0259,21.710129404622982,32.73602940462298,UK,C&G,C&G,1,-99.0,39.0,39.0,-1.0203398529052734,1.0203398529052734
1309,UK_C&G_C&G_2,2018-04-01,2,201802,15.720338821411133,201802,25.584278504632902,201802,41.30461732604404,-1,14.0364,25.195703411958647,39.232103411958654,UK,C&G,C&G,2,4.0,39.0,39.0,-1.6839388214111324,1.6839388214111324
1310,UK_C&G_C&G_3,2018-04-01,2,201802,49.98555374145508,201802,56.37393268621287,201802,106.35948642766795,-1,44.5338,66.01695131331147,110.55075131331148,UK,C&G,C&G,3,7.0,39.0,39.0,-5.451753741455079,5.451753741455079
1311,UK_C&G_C&G_4,2018-04-01,2,201802,25.125038146972656,201802,28.781503135252528,201802,53.906541282225184,-1,22.96,32.918582004763515,55.87858200476353,UK,C&G,C&G,4,4.0,39.0,39.0,-2.1650381469726554,2.1650381469726554
1312,ANZ_APT_PF_1,2018-05-01,3,201802,26.042814254760742,201802,47.47757956786567,201802,73.5203938226264,-1,14.3262,57.91507575295706,72.24127575295705,ANZ,APT,PF,1,0.0,40.0,40.0,-11.716614254760742,11.716614254760742
1313,ANZ_APT_PF_2,2018-05-01,3,201802,30.348793029785156,201802,42.55781049697895,201802,72.90660352676412,-1,26.9055,82.51238274114723,109.41788274114724,ANZ,APT,PF,2,8.0,40.0,40.0,-3.4432930297851563,3.4432930297851563
1314,ANZ_APT_PF_3,2018-05-01,3,201802,103.60596466064453,201802,118.11084780856855,201802,221.7168124692131,-1,74.3382,186.6042069276,260.94240692759996,ANZ,APT,PF,3,10.0,40.0,40.0,-29.26776466064453,29.26776466064453
1315,ANZ_APT_PF_4,2018-05-01,3,201802,48.10824966430664,201802,45.42826589292249,201802,93.53651555722914,-1,28.3977,198.71000319961132,227.1077031996113,ANZ,APT,PF,4,10.0,31.0,31.0,-19.71054966430664,19.71054966430664
1316,ANZ_APT_PN_1,2018-05-01,3,201802,28.759641647338867,201802,47.44190497454933,201802,76.2015466218882,-1,23.576400000000003,95.66204150632748,119.23844150632748,ANZ,APT,PN,1,12.0,40.0,40.0,-5.183241647338864,5.183241647338864
1317,ANZ_APT_PN_2,2018-05-01,3,201802,39.71306610107422,201802,81.78405573031604,201802,121.49712183139026,-1,42.1605,128.5448290171406,170.70532901714063,ANZ,APT,PN,2,15.0,40.0,40.0,2.4474338989257802,2.4474338989257802
1318,ANZ_APT_PN_3,2018-05-01,3,201802,259.9425048828125,201802,258.4055996574325,201802,518.348104540245,-1,197.2998,295.4350396904364,492.7348396904364,ANZ,APT,PN,3,20.0,40.0,40.0,-62.642704882812495,62.642704882812495
1319,ANZ_APT_PN_4,2018-05-01,3,201802,142.48468017578125,201802,166.82789978472383,201802,309.3125799605051,-1,97.6752,315.5268401953643,413.20204019536425,ANZ,APT,PN,4,20.0,40.0,40.0,-44.809480175781246,44.809480175781246
1320,ANZ_KC_GD_1,2018-05-01,3,201802,0.0,201802,9.745623044413197,201802,9.745623044413197,-1,0.0,13.274718671625127,13.274718671625127,ANZ,KC,GD,1,-99.0,40.0,40.0,0.0,0.0
1321,ANZ_KC_GD_2,2018-05-01,3,201802,0.0,201802,14.003050748410176,201802,14.003050748410176,-1,0.0,14.637662233762255,14.637662233762255,ANZ,KC,GD,2,-99.0,40.0,40.0,0.0,0.0
1322,ANZ_KC_GD_3,2018-05-01,3,201802,0.0,201802,26.03719953736571,201802,26.03719953736571,-1,0.0,30.65400711402605,30.65400711402605,ANZ,KC,GD,3,-99.0,40.0,40.0,0.0,0.0
1323,ANZ_KC_GD_4,2018-05-01,3,201802,0.0,201802,21.051614847133127,201802,21.051614847133127,-1,0.0,42.73164785978688,42.73164785978688,ANZ,KC,GD,4,-99.0,40.0,40.0,0.0,0.0
1324,ANZ_KC_GT_1,2018-05-01,3,201802,0.0,201802,26.213015708099828,201802,26.213015708099828,-1,0.0,52.755262834079524,52.755262834079524,ANZ,KC,GT,1,-99.0,40.0,40.0,0.0,0.0
1325,ANZ_KC_GT_2,2018-05-01,3,201802,0.0,201802,23.331541785868758,201802,23.331541785868758,-1,0.0,48.745594784152146,48.745594784152146,ANZ,KC,GT,2,-99.0,40.0,40.0,0.0,0.0
1326,ANZ_KC_GT_3,2018-05-01,3,201802,0.0,201802,93.20937504235634,201802,93.20937504235634,-1,0.0,104.31381848673792,104.31381848673792,ANZ,KC,GT,3,-99.0,40.0,40.0,0.0,0.0
1327,DE_APT_PF_1,2018-05-01,3,201802,20.41820526123047,201802,21.977799074342066,201802,42.396004335572535,-1,17.3416,33.155291551695086,50.496891551695086,DE,APT,PF,1,0.0,26.0,26.0,-3.076605261230469,3.076605261230469
1328,DE_APT_PF_2,2018-05-01,3,201802,26.631582260131836,201802,97.92819745860804,201802,124.55977971873988,-1,30.42880000000001,119.76822142243998,150.19702142243997,DE,APT,PF,2,8.0,40.0,40.0,3.7972177398681737,3.7972177398681737
1329,DE_APT_PF_PRE,2018-05-01,3,201802,27.685556411743164,201802,35.51899235961408,201802,63.204548771357246,-1,25.66960000000001,27.19621926433318,52.86581926433318,DE,APT,PF,PRE,0.0,36.0,36.0,-2.0159564117431543,2.0159564117431543
1330,DE_APT_PN_1,2018-05-01,3,201802,17.29784393310547,201802,34.9823024400631,201802,52.28014637316857,-1,32.037600000000005,51.17868477010001,83.21628477010002,DE,APT,PN,1,9.0,40.0,40.0,14.739756066894536,14.739756066894536
1331,DE_APT_PN_2,2018-05-01,3,201802,34.65272521972656,201802,83.69286034919871,201802,118.34558556892527,-1,61.7848,59.33521004120398,121.12001004120395,DE,APT,PN,2,11.0,40.0,40.0,27.132074780273435,27.132074780273435
1332,DE_APT_PN_3,2018-05-01,3,201802,44.43208312988281,201802,153.5714168969831,201802,198.0035000268659,-1,89.936,107.81819800876535,197.75419800876537,DE,APT,PN,3,9.0,40.0,40.0,45.503916870117195,45.503916870117195
1333,DE_APT_PN_4,2018-05-01,3,201802,90.08875274658203,201802,280.6867358245299,201802,370.7754885711119,-1,112.9246,141.28104598930153,254.20564598930162,DE,APT,PN,4,13.0,40.0,40.0,22.835847253417967,22.835847253417967
1334,DE_APT_PN_5,2018-05-01,3,201802,48.993072509765625,201802,125.65801140170821,201802,174.65108391147385,-1,64.5732,123.82781670967589,188.40101670967587,DE,APT,PN,5,12.0,40.0,40.0,15.580127490234375,15.580127490234375
1335,DE_APT_PN_PRE,2018-05-01,3,201802,21.933534622192383,201802,44.14036407705042,201802,66.0738986992428,-1,24.95760000000001,27.492019662783214,52.44961966278322,DE,APT,PN,PRE,8.0,40.0,40.0,3.024065377807627,3.024065377807627
1336,NL_NC_PN_1,2018-05-01,3,201802,15.643426895141602,201802,97.90118680620176,201802,113.54461370134337,-1,15.6744,66.29231288018028,81.96671288018028,NL,NC,PN,1,-2.0,40.0,40.0,0.03097310485839877,0.03097310485839877
1337,NL_NC_PN_2,2018-05-01,3,201802,19.053815841674805,201802,113.31589315033438,201802,132.36970899200918,-1,18.60695,82.34290946828871,100.94985946828872,NL,NC,PN,2,-1.0,40.0,40.0,-0.4468658416748035,0.4468658416748035
1338,NL_NC_PN_3,2018-05-01,3,201802,36.38029861450195,201802,82.41849885749576,201802,118.79879747199772,-1,15.283199999999995,63.674651080784216,78.95785108078421,NL,NC,PN,3,8.0,40.0,40.0,-21.09709861450196,21.09709861450196
1339,NL_NC_PN_4,2018-05-01,3,201802,66.04422760009766,201802,183.1353653542286,201802,249.17959295432627,-1,61.9696,216.5576309328245,278.5272309328245,NL,NC,PN,4,19.0,40.0,40.0,-4.0746276000976565,4.0746276000976565
1340,NL_NC_PN_5,2018-05-01,3,201802,29.982309341430664,201802,87.86308576014244,201802,117.8453951015731,-1,49.2216,139.91596133837356,189.13756133837362,NL,NC,PN,5,17.0,40.0,40.0,19.239290658569338,19.239290658569338
1341,NL_NC_PN_6,2018-05-01,3,201802,0.0,201802,33.14782961224668,201802,33.14782961224668,-1,0.0,61.54316813563437,61.54316813563437,NL,NC,PN,6,-99.0,40.0,40.0,0.0,0.0
1342,UK_APT_PF_1,2018-05-01,3,201802,0.0,201802,20.53580899161151,201802,20.53580899161151,-1,0.0,19.820536541429128,19.820536541429128,UK,APT,PF,1,-99.0,15.0,15.0,0.0,0.0
1343,UK_APT_PF_2,2018-05-01,3,201802,0.0,201802,19.39786957127587,201802,19.39786957127587,-1,0.0,14.336356168422025,14.336356168422025,UK,APT,PF,2,-99.0,12.0,12.0,0.0,0.0
1344,UK_APT_PF_3,2018-05-01,3,201802,0.0,201802,44.87777899745191,201802,44.87777899745191,-1,0.0,85.7025821175288,85.7025821175288,UK,APT,PF,3,-99.0,20.0,20.0,0.0,0.0
1345,UK_APT_PN_1,2018-05-01,3,201802,20.021347045898438,201802,24.17477694505603,201802,44.19612399095447,-1,11.8413,13.366781414626946,25.208081414626946,UK,APT,PN,1,-99.0,40.0,40.0,-8.180047045898437,8.180047045898437
1346,UK_APT_PN_2,2018-05-01,3,201802,20.19792938232422,201802,23.31227151693709,201802,43.51020089926131,-1,19.8333,12.09380006421988,31.92710006421988,UK,APT,PN,2,7.0,40.0,40.0,-0.3646293823242175,0.3646293823242175
1347,UK_APT_PN_3,2018-05-01,3,201802,111.47935485839844,201802,100.8264879034897,201802,212.30584276188813,-1,51.0885,48.68224163529696,99.77074163529696,UK,APT,PN,3,8.0,40.0,40.0,-60.390854858398434,60.390854858398434
1348,UK_APT_PN_4,2018-05-01,3,201802,56.93783950805664,201802,22.118829211229304,201802,79.05666871928594,-1,18.9792,55.36249094748997,74.34169094748997,UK,APT,PN,4,8.0,40.0,40.0,-37.95863950805664,37.95863950805664
1349,UK_C&G_C&G_1,2018-05-01,3,201802,14.076930046081543,201802,20.800992468460667,201802,34.877922514542206,-1,11.8755,31.78301171126914,43.65851171126914,UK,C&G,C&G,1,-99.0,40.0,40.0,-2.2014300460815424,2.2014300460815424
1350,UK_C&G_C&G_2,2018-05-01,3,201802,18.212648391723633,201802,21.16189732658062,201802,39.37454571830425,-1,13.569300000000002,29.623204112808605,43.19250411280861,UK,C&G,C&G,2,5.0,40.0,40.0,-4.643348391723631,4.643348391723631
1351,UK_C&G_C&G_3,2018-05-01,3,201802,85.45710754394531,201802,71.51507699138803,201802,156.97218453533333,-1,44.4159,54.368143190377424,98.78404319037745,UK,C&G,C&G,3,8.0,40.0,40.0,-41.04120754394531,41.04120754394531
1352,UK_C&G_C&G_4,2018-05-01,3,201802,37.13819122314453,201802,17.663514258122888,201802,54.80170548126742,-1,21.5168,52.56150622835435,74.07830622835434,UK,C&G,C&G,4,5.0,40.0,40.0,-15.621391223144531,15.621391223144531
1353,ANZ_APT_PF_1,2018-06-01,4,201802,29.949312210083008,201802,37.12161474766926,201802,67.07092695775228,-1,16.253099999999996,53.50058129007062,69.75368129007062,ANZ,APT,PF,1,1.0,41.0,41.0,-13.696212210083011,13.696212210083011
1354,ANZ_APT_PF_2,2018-06-01,4,201802,50.6114501953125,201802,40.049806205632414,201802,90.66125640094492,-1,50.6142,60.62165608515211,111.23585608515215,ANZ,APT,PF,2,9.0,41.0,41.0,0.0027498046874967486,0.0027498046874967486
1355,ANZ_APT_PF_3,2018-06-01,4,201802,138.00778198242188,201802,99.59225225806173,201802,237.6000342404836,-1,155.6991,153.05602347204038,308.7551234720404,ANZ,APT,PF,3,11.0,41.0,41.0,17.691318017578112,17.691318017578112
1356,ANZ_APT_PF_4,2018-06-01,4,201802,72.22692108154297,201802,55.72535324262606,201802,127.95227432416903,-1,65.1384,163.40121899349398,228.539618993494,ANZ,APT,PF,4,11.0,32.0,32.0,-7.0885210815429645,7.0885210815429645
1357,ANZ_APT_PN_1,2018-06-01,4,201802,56.95700454711914,201802,37.68203551296237,201802,94.63904006008151,-1,18.9531,93.249565935055,112.20266593505501,ANZ,APT,PN,1,13.0,41.0,41.0,-38.00390454711914,38.00390454711914
1358,ANZ_APT_PN_2,2018-06-01,4,201802,67.94208526611328,201802,72.91463092259319,201802,140.85671618870646,-1,45.1026,116.20823029031388,161.31083029031387,ANZ,APT,PN,2,16.0,41.0,41.0,-22.83948526611328,22.83948526611328
1359,ANZ_APT_PN_3,2018-06-01,4,201802,283.767333984375,201802,217.44878420699905,201802,501.21611819137405,-1,572.2146,-1.8297963322258963,570.3848036677741,ANZ,APT,PN,3,21.0,41.0,41.0,288.447266015625,288.447266015625
1360,ANZ_APT_PN_4,2018-06-01,4,201802,189.913818359375,201802,118.48900993346663,201802,308.4028282928416,-1,258.1164,195.25692417359932,453.37332417359937,ANZ,APT,PN,4,21.0,41.0,41.0,68.202581640625,68.202581640625
1361,ANZ_KC_GD_1,2018-06-01,4,201802,0.0,201802,9.679393856184056,201802,9.679393856184056,-1,0.0,11.268306059633934,11.268306059633934,ANZ,KC,GD,1,-99.0,41.0,41.0,0.0,0.0
